Year,Make,Model,Used_or_New,Price,ConsumerRating,ConsumerReviews,SellerType,SellerName,SellerRating,SellerReviews,StreetName,State,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,VIN,Stock,Mileage
2019,Honda,CR-V EX,Used,25957,4.8,540,Dealer,Rapids Honda,4.6,2739,1950 Gateway Dr NW Coon Rapids,MN,55448,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H5XKL001525,P001525,53049
2021,Nissan,Rogue SV,Used,32998,4.7,97,Dealer,Walser Nissan Coon Rapids,4.8,452,3300 129th Ave NW Coon Rapids,MN,55448,Good,4.9,4.8,4.6,4.5,4.9,4.6,All-wheel Drive,25,32,Gasoline,Variable,Regular Unleaded I-4 2.5 L/152,5N1AT3BBXMC820906,7AK573T,11360
2019,Jeep,Grand Cherokee Limited,Used,31998,4.8,225,Dealer,Walser Nissan Coon Rapids,4.8,452,3300 129th Ave NW Coon Rapids,MN,55448,Great,4.9,4.9,4.8,4.6,4.9,4.8,Four-wheel Drive,18,25,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,1C4RJFBG4KC693447,14BV029P,59208
2021,Nissan,Rogue Platinum,Used,40998,4.7,97,Dealer,Walser Nissan Coon Rapids,4.8,452,3300 129th Ave NW Coon Rapids,MN,55448,Good,4.9,4.8,4.6,4.5,4.9,4.6,All-wheel Drive,25,32,Gasoline,Variable,Regular Unleaded I-4 2.5 L/152,JN8AT3DD7MW319719,14BY001P,13611
2020,Chevrolet,Trax LT,Used,22994,4.5,101,Dealer,Stillwater Motors,4.7,266,5900 Stillwater Blvd N Stillwater,MN,55082,Good,4.5,4.5,4.3,4.3,4.6,4.5,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,KL7CJLSBXLB020269,14719P,15592
2020,Toyota,RAV4 LE,Toyota Certified,31285,4.7,166,Dealer,Carlson Toyota,4.6,570,12880 Riverdale Dr NW Coon Rapids,MN,55448,Good,4.8,4.8,4.7,4.6,4.8,4.8,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3G1RFVXLW117460,40818A,29905
2019,Toyota,Tundra SR5,Toyota Certified,41885,4.8,126,Dealer,Carlson Toyota,4.6,570,12880 Riverdale Dr NW Coon Rapids,MN,55448,Great,4.9,4.7,4.9,4.7,4.9,4.9,Four-wheel Drive,13,17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFDY5F19KX831921,40732A,45175
2021,GMC,Sierra 1500 SLT,Used,41885,4.2,43,Dealer,Jeff Belzer's New Prague,4.8,2176,1185 280th St W New Prague,MN,56071,Good,4.4,4.3,4.1,3.9,4.4,3.9,Four-wheel Drive,14,20,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GTU9DEL5MZ193877,NF232102C,18204
2021,Ford,Explorer XLT,Ford Certified,41720,4.8,61,Dealer,Jeff Belzer's New Prague,4.8,2176,1185 280th St W New Prague,MN,56071,Great,4.9,4.8,4.9,4.8,4.9,4.8,Four-wheel Drive,20,27,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8DH6MGA39119,ND258031A,18944
2020,Chevrolet,Equinox 1LT,Used,26480,4.7,277,Dealer,Davis Chevrolet of Delano,5.0,111,505 Babcock Blvd Delano,MN,55328,Great,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,2GNAXUEV8L6199393,N1463A,23004
2021,Jeep,Cherokee Latitude Lux,Used,33996,4.9,71,Dealer,Luther Hudson Chrysler Dodge Jeep RAM,4.7,2046,1200 Carmichael Rd Hudson,WI,54016,Great,5.0,4.9,4.8,4.8,4.9,4.9,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMMX6MD151675,L9781,11671
2019,Lincoln,Nautilus Reserve,Used,39755,4.7,100,Dealer,Morrie's Buffalo Ford,4.6,468,702 East Hwy 55 Buffalo,MN,55313,Great,4.9,4.6,4.6,4.4,4.9,4.7,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo,2LMPJ8LP4KBL28042,9P31473,35421
2016,Chevrolet,Silverado 1500 LT,Used,29255,4.6,178,Dealer,Morrie's Buffalo Ford,4.6,468,702 East Hwy 55 Buffalo,MN,55313,Great,4.7,4.6,4.6,4.3,4.8,4.5,Four-wheel Drive,17,22,E85 Flex Fuel,6-Speed Automatic,4.3L V6 12V GDI OHV Flexible Fuel,1GCVKREH4GZ418800,9P31179A,54025
2019,RAM,1500 Laramie,Used,39999,4.7,475,Dealer,BERNARD'S Chrysler Dodge Jeep RAM,4.9,128,510 Deere Dr New Richmond,WI,54017,Great,4.8,4.9,4.7,4.5,4.8,4.5,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFDTXKN795769,22-435B,23629
2021,RAM,1500 Laramie,Used,52435,4.8,94,Dealer,Harry Browns Chrysler Dodge Jeep RAM,4.9,838,1747 Grant St NW Faribault,MN,55021,Good,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT4MN786461,16599,12092
2021,Jeep,Grand Cherokee Limited,Used,42914,4.7,59,Dealer,Harry Browns Chrysler Dodge Jeep RAM,4.9,838,1747 Grant St NW Faribault,MN,55021,Great,4.7,4.7,4.7,4.5,4.7,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG2MC568885,16580,25482
2020,Ford,Edge SEL,Used,33999,4.9,141,Dealer,Milo Peterson Ford,4.7,16,3020 457th Street Way Kenyon,MN,55946,Great,4.9,4.9,4.9,4.8,4.9,4.9,All-wheel Drive,21,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J94LBB07645,22121U,13795
2017,Ford,Explorer XLT,Used,27498,4.7,364,Dealer,John Hirsch's Cambridge Motors,4.6,603,700 Garfield St S Cambridge,MN,55008,Great,4.8,4.7,4.6,4.5,4.8,4.7,Four-wheel Drive,16,23,E85 Flex Fuel,6-Speed Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,1FM5K8D88HGD88902,MD88902,43519
2021,GMC,Terrain SLT,Used,29990,4.8,20,Dealer,Princeton Auto Center,4.8,42,112 9th Avenue Cir S Princeton,MN,55371,Good,4.8,4.8,4.6,4.6,4.9,4.8,All-wheel Drive,25,28,Gasoline,9-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GKALVEV9ML308598,P9456,64039
2019,RAM,1500 Laramie,Used,44990,4.7,475,Dealer,"A. M. Maus and Son, Inc.",4.9,204,21 Maus Drive Kimball,MN,55353,Great,4.8,4.9,4.7,4.5,4.8,4.5,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT5KN637280,637280,64913
2019,Ford,F-150 Lariat,Used,37991,4.8,425,Dealer,Your MTH,4.7,290,1805 Highway 23 East St Cloud,MN,56304,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP8KKC55423,FA02570,80636
2019,Ford,F-150 XL,Ford Certified,38998,4.8,425,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTEW1E5XKKE37624,FA228187,33528
2021,Ford,F-150 XLT,Ford Certified,49998,4.8,79,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Good,4.8,4.9,4.8,4.6,4.9,4.7,Four-wheel Drive,19,22,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP7MFC33070,FA228181,13818
2019,Mazda,CX-5 Grand Touring,Used,30298,4.8,230,Dealer,Tom Kadlec Honda,4.7,506,3333 Wilder Rd NW Rochester,MN,55901,Great,4.8,4.8,4.8,4.8,4.9,4.8,All-wheel Drive,24,30,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBDM5K0631658,X1736A,29231
2019,Ford,F-150 Lariat,Used,48900,4.8,425,Dealer,"Chuck Spaeth Ford, Inc.",4.9,210,1224 North Broadway New Ulm,MN,56073,Good,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTFW1E56KKC77438,UT19950,31965
2020,Subaru,Forester Premium,Used,31593,4.8,223,Dealer,Chilson Subaru,4.5,44,3443 State Road 93 Eau Claire,WI,54701,Good,4.9,4.8,4.8,4.8,4.8,4.9,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAJC0LH511622,P9000,41761
2021,Subaru,Outback Premium,Subaru Certified,33993,4.8,83,Dealer,Chilson Subaru,4.5,44,3443 State Road 93 Eau Claire,WI,54701,Great,4.8,4.7,4.7,4.7,4.8,4.8,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTAFC1M3125564,P8964,45598
2021,Subaru,Ascent Premium 7-Passenger,Subaru Certified,39993,4.7,30,Dealer,Chilson Subaru,4.5,44,3443 State Road 93 Eau Claire,WI,54701,Good,4.8,4.8,4.7,4.7,4.5,4.7,All-wheel Drive,21,27,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMAHD8M3448109,P9002,28385
2021,RAM,1500 Laramie,Used,49990,4.8,94,Dealer,Dan Welle Chevrolet Buick Chrysler Dodge Jeep Ram of Sauk Centre,5.0,4,1505 Main St S. Sauk Centre,MN,56378,Good,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT4MN520146,520146,20960
2019,Ford,F-150 Lariat,Used,43500,4.8,425,Dealer,Osseo Ford Sales & Service,4.7,168,50825 Spruce Ave Osseo,WI,54758,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTEW1E57KFA96367,10458A,49096
2021,Ford,F-150 XLT,Used,49991,4.8,79,Dealer,Mills GM,4.8,4,14138 Dellwood Dr N Baxter,MN,56425,Great,4.8,4.9,4.8,4.6,4.9,4.7,4WD,19,22,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP0MKD89703,2G220085B,17930
2021,Ford,Bronco Sport Big Bend,Used,33871,4.8,59,Dealer,Mills Ford Brainerd,4.7,297,14858 Dellwood Dr Baxter,MN,56425,NA,4.8,4.7,4.8,4.7,4.8,4.9,Four-wheel Drive,25,28,Gasoline,8-Speed Automatic,1.5L I3 12V PDI DOHC Turbo,3FMCR9B66MRB00548,1F220234A,12601
2019,Ford,F-150 Lariat,Used,48900,4.8,425,Dealer,Higley Ford Sales Co,3.9,14,1065 3rd Ave Windom,MN,56101,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTEW1E47KKC22757,62456421,31535
2021,Ford,Explorer XLT,Used,41650,4.8,61,Dealer,Diamond Buick GMC of Alexandria,4.6,51,5803 State Hwy 29 South Alexandria,MN,56308,Good,4.9,4.8,4.9,4.8,4.9,4.8,Four-wheel Drive,20,27,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8DH4MGB54530,B54530P,33771
2019,Ford,F-150 XLT,Used,38625,4.8,425,Dealer,Dahl Automotive Onalaska,4.8,967,561 Theater Rd Onalaska,WI,54650,Good,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP9KFC69680,3P3287,41478
2020,Volkswagen,Tiguan 2.0T SE,Used,26699,4.7,59,Dealer,Volkswagen of Duluth,4.7,45,4735 Mall Dr Hermantown,MN,55811,Good,4.8,4.8,4.6,4.7,4.8,4.8,All-wheel Drive,20,27,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV2B7AXXLM105672,LM105672,65968
2018,Chevrolet,Cruze LT,Used,19248,4.6,281,Dealer,Wheelers of Medford,4.9,135,704 N 8th St Medford,WI,54451,Good,4.7,4.7,4.6,4.6,4.7,4.6,Front-wheel Drive,29,40,Gasoline,6-Speed Automatic,1.4L I4 16V GDI DOHC Turbo,1G1BE5SM9J7146597,00730,47980
2019,Subaru,Crosstrek 2.0i Limited,Subaru Certified,32989,4.7,205,Dealer,Luther Bloomington Subaru,4.7,5245,7801 Lyndale Ave S Bloomington,MN,55420,Good,4.7,4.7,4.6,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTANCXKH397124,62240A,16265
2015,Toyota,RAV4 LE,Used,18998,4.6,357,Dealer,Luther Kia of Bloomington,4.8,1623,1701 American Blvd W Minneapolis,MN,55431,Great,4.5,4.4,4.5,4.5,4.7,4.7,Front-wheel Drive,24,31,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,2T3ZFREVXFW223312,23277A,77403
2019,Jeep,Cherokee Limited,Used,27991,4.6,569,Dealer,Bloomington Chrysler Jeep Dodge RAM,4.7,448,8000 Penn Ave South Bloomington,MN,55431,Great,4.8,4.7,4.5,4.5,4.7,4.6,Four-wheel Drive,19,27,Gasoline,Automatic,Regular Unleaded V-6 3.2 L/198,1C4PJMDX6KD113280,11AT254T,64199
2019,Kia,Sorento LX,Kia Certified,25998,4.7,256,Dealer,Luther Kia of Bloomington,4.8,1623,1701 American Blvd W Minneapolis,MN,55431,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,21,26,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,5XYPGDA34KG575967,PL23291,20739
2019,Jeep,Grand Cherokee Limited,Used,37991,4.8,225,Dealer,Bloomington Chrysler Jeep Dodge RAM,4.7,448,8000 Penn Ave South Bloomington,MN,55431,Great,4.9,4.9,4.8,4.6,4.9,4.8,Four-wheel Drive,18,25,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,1C4RJFBG0KC707327,11AT285T,24885
2020,Jeep,Grand Cherokee Limited,Used,42591,4.8,150,Dealer,Bloomington Chrysler Jeep Dodge RAM,4.7,448,8000 Penn Ave South Bloomington,MN,55431,Great,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,1C4RJFBG4LC367794,14BW341P,9970
2021,Toyota,RAV4 Prime SE,Used,58998,4.8,41,Dealer,Walser Toyota,4.6,1181,4401 American Blvd W Minneapolis,MN,55437,NA,4.8,4.8,4.9,4.6,4.9,4.9,All-wheel Drive,0,0,Hybrid,Variable,Gas/Electric I-4 2.5 L/152,JTMAB3FV6MD003261,14BY366P,10815
2008,BMW,328 i,Used,19977,4.5,159,Dealer,U Car Connect,4.6,70,7202 Washington Ave S Eden Prairie,MN,55344,Fair,4.5,4.5,4.6,4.4,4.7,4.4,Rear-wheel Drive,17,27,Gasoline,6-Speed Automatic,3.0L I6 24V MPFI DOHC,WBAWR33508P153289,16063,56497
2019,Honda,HR-V LX,Honda Certified,25495,4.6,165,Dealer,Luther Hopkins Honda ,4.8,2151,250 5th Ave S Hopkins,MN,55343,Good,4.6,4.6,4.4,4.6,4.8,4.7,All-wheel Drive,27,31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H36KG730002,W28783,45556
2019,Honda,CR-V EX-L,Honda Certified,32495,4.8,540,Dealer,Luther Hopkins Honda ,4.8,2151,250 5th Ave S Hopkins,MN,55343,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H82KL019589,221425A,29582
2018,Ford,Escape SEL,Used,22374,4.7,579,Dealer,North Imports,4.5,15,1705 Highway 13 East Burnsville,MN,55337,Great,4.8,4.7,4.7,4.6,4.8,4.7,Four-wheel Drive,22,28,Gasoline,Automatic 6-Speed,4 Cylinder Engine,1FMCU9HD2JUD33626,3626,19138
2020,Jeep,Cherokee Limited,Used,32184,4.8,153,Dealer,Park Chrysler Jeep,4.7,875,1408 MN-13 Burnsville,MN,55337,Great,4.8,4.8,4.8,4.8,4.8,4.8,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX6LD634517,UT69396,14649
2015,Toyota,RAV4 XLE,Used,22888,4.6,357,Dealer,Park Chrysler Jeep,4.7,875,1408 MN-13 Burnsville,MN,55337,Good,4.5,4.4,4.5,4.5,4.7,4.7,All-wheel Drive,22,29,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMRFREV2FD118048,UT69431,64574
2019,Toyota,RAV4 LE,Toyota Certified,30985,4.6,445,Dealer,Rudy Luther Toyota,4.8,3491,8805 Wayzata Blvd Minneapolis,MN,55426,Great,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV0KW078730,221311A,33764
2017,Toyota,RAV4 XLE,Used,24998,4.8,591,Dealer,Walser Honda,4.7,589,14800 Buck Hill Rd Burnsville,MN,55306,Great,4.8,4.7,4.7,4.7,4.8,4.9,All-wheel Drive,22,29,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,2T3RFREV4HW591195,8BF721T,51208
2016,Mazda,CX-5 Touring,Used,23490,4.7,308,Dealer,Inver Grove Honda,4.9,2344,4625 S Robert Trail Inver Grove Heights,MN,55077,Good,4.6,4.6,4.7,4.7,4.8,4.7,All-wheel Drive,24,30,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KE4CY6G0807708,P12545A,43094
2015,Volkswagen,Tiguan 4MOTION Auto S,Used,17987,4.7,37,Dealer,Volkswagen of Inver Grove,4.9,751,1325 50th St E Inver Grove Heights,MN,55077,Good,4.7,4.6,4.7,4.6,4.6,4.7,All-wheel Drive,20,26,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WVGBV7AX0FW563808,IG5263X,49264
2021,Mazda,CX-9 Touring,Used,34599,4.8,17,Dealer,Walser Mazda,4.8,1251,14720 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.8,4.8,4.7,4.9,4.9,All-wheel Drive,20,26,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.5 L/152,JM3TCBCY7M0509324,12AP515L,18339
2022,Honda,Pilot Touring 7-Passenger,Used,47998,5.0,3,Dealer,Walser Honda,4.7,589,14800 Buck Hill Rd Burnsville,MN,55306,Good,5.0,5.0,5.0,5.0,5.0,5.0,All-wheel Drive,19,26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H68NB030014,8BD265R,4572
2022,Honda,Pilot Touring 8-Passenger,Used,48998,5.0,3,Dealer,Walser Honda,4.7,589,14800 Buck Hill Rd Burnsville,MN,55306,Good,5.0,5.0,5.0,5.0,5.0,5.0,All-wheel Drive,19,26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H9XNB030400,8BD359R,3933
2019,Hyundai,Tucson SE,Used,24900,4.7,212,Dealer,Luther Burnsville Hyundai,4.9,1583,14700 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,22,25,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC,KM8J2CA42KU065621,W6792,35935
2016,Toyota,Highlander XLE,Used,29799,4.8,184,Dealer,Walser Honda,4.7,589,14800 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.7,4.8,4.7,4.8,4.9,All-wheel Drive,18,24,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/211,5TDJKRFH3GS322025,8BF872T,78418
2020,Nissan,Rogue SV,Used,27798,4.8,134,Dealer,Walser Nissan Burnsville,4.7,369,14750 Buck Hill Rd Burnsville,MN,55306,Good,4.9,4.7,4.7,4.6,4.8,4.8,All-wheel Drive,25,32,Gasoline,Variable,Regular Unleaded I-4 2.5 L/152,5N1AT2MV4LC754949,2AM049P,29423
2021,Honda,Accord Sport 2.0T,Used,38990,5.0,36,Dealer,Inver Grove Honda,4.9,2344,4625 S Robert Trail Inver Grove Heights,MN,55077,Fair,4.9,5.0,4.9,5.0,5.0,5.0,Front-wheel Drive,22,32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F30MA011397,P12753,14043
2020,Kia,Sportage LX,Kia Certified,25495,4.8,175,Dealer,Luther Nissan Kia,4.8,4160,1470 50th St E Inver Grove Heights,MN,55077,Good,4.8,4.8,4.7,4.8,4.8,4.9,All-wheel Drive,22,26,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPMCAC3L7635514,PL25104,26381
2019,Hyundai,Tucson SE,Used,24250,4.7,212,Dealer,Luther Nissan Kia,4.8,4160,1470 50th St E Inver Grove Heights,MN,55077,Great,4.8,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,22,25,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC,KM8J2CA48KU997922,PL25126,25809
2019,Lexus,RX 350 350,Used,45999,4.8,102,Dealer,Lexus of Wayzata,4.8,1891,16100 Wayzata Blvd Wayzata,MN,55391,Good,4.8,4.8,4.8,4.6,4.9,4.8,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2BZMCA5KC184642,L211072A,38591
2020,GMC,Yukon SLT,Used,43998,4.9,17,Dealer,Walser Buick GMC Roseville,4.7,429,2775 Long Lake Rd Roseville,MN,55113,Great,5.0,4.9,5.0,4.6,4.9,4.9,Four-wheel Drive,15,21,Gasoline,Automatic,Gas V8 5.3L/325,1GKS2BKC0LR188996,14BV240P,64162
2020,RAM,1500 Laramie,Used,48381,4.8,202,Dealer,Chevrolet of Wayzata,4.6,826,16200 Wayzata Blvd. Wayzata,MN,55391,Good,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT8LN348637,15705P,27347
2019,Jeep,Grand Cherokee Limited,Used,31699,4.8,225,Dealer,Walser Subaru St. Paul,3.9,15,740 Concord St. S St. Paul,MN,55075,Great,4.9,4.9,4.8,4.6,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG0KC711460,14BU955P,55384
2019,Chevrolet,Equinox 1LT,Used,25998,4.5,415,Dealer,Walser Subaru St. Paul,3.9,15,740 Concord St. S St. Paul,MN,55075,Great,4.6,4.6,4.5,4.4,4.6,4.5,All-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXUEV5KS589738,8BE486L,21737
2020,Ford,F-150 XLT,Used,49854,4.8,219,Dealer,New Brighton Ford,4.4,200,1100 Silver Lake Rd NW Saint Paul,MN,55112,Good,4.9,4.8,4.8,4.7,4.8,4.8,4WD,18,23,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EPXLKD94793,P11152,22781
2019,Ford,Fusion SE,Used,23998,4.6,97,Dealer,New Brighton Ford,4.4,200,1100 Silver Lake Rd NW Saint Paul,MN,55112,Good,4.7,4.7,4.6,4.5,4.8,4.7,Front-wheel Drive,23,34,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,3FA6P0H77KR219036,P11130,32073
2019,Ford,F-150 XLT,Used,43588,4.8,425,Dealer,Superior Ford,4.6,2703,9700 56th Ave N Plymouth,MN,55442,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,6-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP5KFA62039,8U012,18369
2020,Ford,F-150 XLT,Used,49263,4.8,219,Dealer,New Brighton Ford,4.4,200,1100 Silver Lake Rd NW Saint Paul,MN,55112,Good,4.9,4.8,4.8,4.7,4.8,4.8,4WD,18,23,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP7LFB31315,P11148,24089
2021,Honda,Accord Sport SE,Used,35995,5.0,36,Dealer,Luther Brookdale Honda,4.6,6208,6800 Brooklyn Blvd Minneapolis,MN,55429,Fair,4.9,5.0,4.9,5.0,5.0,5.0,Front-wheel Drive,29,35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F46MA006501,RP30759,19659
2021,Honda,Accord Sport SE,Used,35995,5.0,36,Dealer,Luther Brookdale Honda,4.6,6208,6800 Brooklyn Blvd Minneapolis,MN,55429,Fair,4.9,5.0,4.9,5.0,5.0,5.0,Front-wheel Drive,29,35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F42MA071975,P31011,24793
2021,Acura,TLX A-Spec,Used,45995,4.7,21,Dealer,Luther Brookdale Honda,4.6,6208,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.8,4.8,4.7,4.5,4.8,4.6,All-wheel Drive,21,29,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,19UUB6F55MA008579,P30939,15571
2019,Toyota,RAV4 XLE,Used,32985,4.6,445,Dealer,Luther Brookdale Volkswagen,4.7,3271,6801 Brooklyn Blvd Minneapolis,MN,55429,Good,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3P1RFV2KW067961,22703A,30746
2020,Mazda,CX-9 Touring,Used,33999,4.8,32,Dealer,Luther Brookdale Mazda,4.7,2562,4435 68th Ave N suite A Brooklyn Center,MN,55429,Good,4.8,4.8,4.7,4.7,4.9,4.9,All-wheel Drive,20,26,Gasoline,6-Speed Automatic,2.5L,JM3TCBCY7L0403938,P11615,46668
2020,RAM,1500 Laramie,Used,50825,4.8,202,Dealer,Brookdale Chrysler Jeep Dodge RAM,4.8,3441,8188 Brooklyn Blvd Minneapolis,MN,55445,Great,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT5LN233574,PB91755,30058
2020,Acura,MDX 3.5L w/Technology Package,Used,41999,4.9,50,Dealer,Morrie's Brooklyn Park Subaru,4.7,851,7885 Brooklyn Blvd Minneapolis,MN,55445,Great,4.9,4.9,4.9,4.8,4.8,4.9,Front-wheel Drive,20,27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5J8YD3H51LL003566,6U14481,29772
