Year,Make,Model,used_or_new,Price,ConsumerRating,ConsumerReviews,SellerType,SellerName,SellerRating,SellerReviews,StreetName,State,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,VIN,Stock,Mileage
2021,GMC,Yukon Denali,Used,"$83,950 ",4,24,Dealer,Diamond Buick GMC of Alexandria,4.6,50,5803 State Hwy 29 South Alexandria,MN,56308,Fair,4.3,4.5,4.2,3.4,4.7,3.5,Four-wheel Drive,14,19,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2DKL4MR439449,439449W,12258
2021,Jeep,Wrangler Sport,Used,"$38,490 ",4.8,31,Dealer,Pischke Motors of La Crosse,4.5,60,434 4th St S La Crosse,WI,54601,Great,4.8,4.8,4.8,4.7,4.8,4.8,Four-wheel Drive,17,25,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4GJXAN4MW701545,L2922006,12439
2021,GMC,Yukon Denali,Used,"$83,970 ",4,24,Dealer,Mike Molstead Motors,4.7,335,1501 S Grand Ave Charles City,IA,50616,Fair,4.3,4.5,4.2,3.4,4.7,3.5,Four-wheel Drive,14,19,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2DKL4MR317190,M5612,23131
2015,GMC,Sierra 1500 Denali,Used,"$36,494 ",4.6,130,Dealer,Mike Molstead Motors,4.7,335,1501 S Grand Ave Charles City,IA,50616,Fair,4.7,4.7,4.5,4.4,4.8,4.6,Four-wheel Drive,16,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,3GTU2WEC0FG272862,M5574A,76213
2020,Kia,Sportage LX,Used,"$29,812 ",4.8,174,Dealer,Kia Of Duluth,3.7,117,1701 W Michigan St Duluth,MN,55806,Good,4.8,4.8,4.8,4.8,4.8,4.9,All-wheel Drive,22,26,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPMCAC9L7807190,L7807190,30214
2019,Subaru,Forester Limited,Used,"$33,989 ",4.7,279,Dealer,Luther Bloomington Subaru,4.7,5148,7801 Lyndale Ave S Bloomington,MN,55420,Fair,4.8,4.7,4.6,4.7,4.7,4.8,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAUC6KH558566,L63744,27313
2022,Kia,Telluride SX,Used,"$59,998 ",4.8,8,Dealer,Jaguar Land Rover Richfield,5,2,1525 E 77th Street Richfield,MN,55423,Good,5,5,4.6,4.8,4.9,4.4,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC0NG285130,JN10703A,506
2017,Subaru,Forester 2.5i Premium,Used,"$23,988 ",4.7,318,Dealer,Luther Bloomington Subaru,4.7,5148,7801 Lyndale Ave S Bloomington,MN,55420,Fair,4.7,4.5,4.7,4.7,4.7,4.8,All-wheel Drive,26,32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,JF2SJAEC3HH574542,P63725,78270
2019,Ford,F-150 XLT,Used,"$43,017 ",4.8,425,Dealer,Lincoln of Bloomington,4.5,538,1001 Clover Dr S Bloomington,MN,55420,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP5KFB97831,PM27537,16333
2019,INFINITI,QX60 Luxe,INFINITI Certified,"$39,990 ",4.6,56,Dealer,Luther INFINITI of Bloomington,4.9,204,1500 W 81st St Bloomington,MN,55431,Good,4.8,4.6,4.5,4.5,4.7,4.6,All-wheel Drive,19,26,Gasoline,Automatic CVT,3.5L V6 24V GDI DOHC,5N1DL0MM7KC515001,P8192,56320
2018,Subaru,Crosstrek 2.0i Premium,Used,"$26,988 ",4.8,343,Dealer,Luther Bloomington Subaru,4.7,5148,7801 Lyndale Ave S Bloomington,MN,55420,Fair,4.8,4.8,4.6,4.8,4.9,4.9,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTADC6J8341925,P63714,55102
2021,GMC,Yukon XL Denali,Used,"$88,998 ",4.9,3,Dealer,Walser Buick GMC Bloomington,4.6,399,4601 American Blvd West Bloomington,MN,55437,Fair,5,5,5,4.3,5,5,Four-wheel Drive,14,19,Gasoline,Automatic,Gas V8 6.2L/,1GKS2JKL2MR142078,14BX354P,12877
2019,GMC,Acadia Denali,Used,"$40,998 ",4.8,131,Dealer,Walser Buick GMC Bloomington,4.6,399,4601 American Blvd West Bloomington,MN,55437,Great,4.8,4.7,4.8,4.7,4.8,4.9,All-wheel Drive,17,25,Gasoline,Automatic,Gas V6 3.6L/222,1GKKNXLS7KZ151341,4AK347A,26938
2017,Land,Rover Range Rover Evoque SE Premium,Used,"$30,000 ",4.3,42,Dealer,Luther Bloomington Hyundai,4.7,5557,4801 American Blvd W Bloomington,MN,55437,Good,4.4,4.6,4.2,4,4.7,4,Four-wheel Drive,21,29,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,SALVP2BG9HH170418,76945A,62087
2022,Genesis,GV70 3.5T Sport,Used,"$71,498 ",5,2,Dealer,Luther Bloomington Hyundai,4.7,5557,4801 American Blvd W Bloomington,MN,55437,Good,5,5,5,5,5,5,All-wheel Drive,19,25,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,KMUMCDTCXNU040735,2344A,12190
2022,Genesis,GV70 3.5T Sport,Used,"$71,490 ",5,2,Dealer,Luther Bloomington Hyundai,4.7,5557,4801 American Blvd W Bloomington,MN,55437,Good,5,5,5,5,5,5,All-wheel Drive,19,25,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,KMUMCDTC3NU016602,P9973,13477
2019,Honda,CR-V LX,Honda Certified,"$26,595 ",4.8,540,Dealer,Luther Hopkins Honda ,4.8,2127,250 5th Ave S Hopkins,MN,55343,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,25,31,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,5J6RW6H33KL001470,221336A,39135
2019,Honda,CR-V LX,Used,"$26,995 ",4.8,540,Dealer,Luther Hopkins Honda ,4.8,2127,250 5th Ave S Hopkins,MN,55343,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,25,31,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,2HKRW6H34KH208704,221472A,33594
2020,RAM,1500 Laramie,Used,"$47,998 ",4.8,201,Dealer,Walser Chrysler Jeep Dodge RAM,4.6,648,314 Main St. Hopkins,MN,55343,Good,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,17,22,Gasoline,Automatic,Regular Unleaded V-8 5.7 L/345,1C6SRFJT4LN367797,6AU314T,13280
2019,Mercedes-Benz,GLC 300 Base 4MATIC,Used,"$43,997 ",4.6,72,Dealer,North Imports,4.5,15,1705 Highway 13 East Burnsville,MN,55337,Good,4.8,4.8,4.6,4.5,4.7,4.6,All-wheel Drive,19,25,Gasoline,Automatic 9-Speed,V6 Cylinder Engine,WDC0G6EBXKF659075,9075,24182
2017,Honda,HR-V LX,Used,"$17,497 ",4.6,200,Dealer,North Imports,4.5,15,1705 Highway 13 East Burnsville,MN,55337,Great,4.6,4.4,4.4,4.5,4.7,4.8,All-wheel Drive,27,31,Gasoline,CVT 7-Speed,4 Cylinder Engine,3CZRU6H30HG708683,8683,24402
2017,Nissan,Rogue SV,Used,"$16,975 ",4.7,547,Dealer,RAVMOTORS,4.9,1083,3635 Minnesota 13 W Burnsville,MN,55337,Great,4.7,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,25,32,Gasoline,Automatic CVT,2.5L I4 16V MPFI DOHC,5N1AT2MV1HC826665,B206655S,68623
2022,Kia,K5 GT-Line,Used,"$34,000 ",4.6,5,Dealer,Morrie's 394 Hyundai,4.7,4285,6661 Wayzata Blvd St Louis Park,MN,55426,Good,4.6,4.6,4.6,4.6,4.8,4.8,Front-wheel Drive,27,37,Gasoline,8-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,5XXG64J22NG121669,HN22118A,11763
2020,Jeep,Compass Limited,Used,"$29,989 ",4.8,77,Dealer,Park Chrysler Jeep,4.7,871,1408 MN-13 Burnsville,MN,55337,Good,4.8,4.8,4.7,4.7,4.9,4.8,Front-wheel Drive,22,31,Gasoline,6-Speed Automatic,2.4L I4 16V MPFI SOHC,3C4NJCCB2LT247917,UT69266,13658
2018,Jeep,Grand Cherokee Laredo,Used,"$29,799 ",4.8,395,Dealer,Park Chrysler Jeep,4.7,871,1408 MN-13 Burnsville,MN,55337,Great,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFAG1JC328403,UT69065A,42650
2019,BMW,X3 xDrive30i,Used,"$39,515 ",4.7,100,Dealer,Audi Minneapolis,4.8,1100,9393 Wayzata Blvd Minneapolis,MN,55426,Good,4.7,4.7,4.8,4.3,4.8,4.6,All-wheel Drive,22,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR9C58KLD99208,M7577A,41439
2019,Toyota,Camry LE,Toyota Certified,"$26,895 ",4.8,309,Dealer,Rudy Luther Toyota,4.8,3415,8805 Wayzata Blvd Minneapolis,MN,55426,Good,4.8,4.7,4.7,4.6,4.9,4.8,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1B11HK4KU267098,P32444,48075
2019,Land,Rover Range Rover HSE,Used,"$76,999 ",4.5,16,Dealer,Jaguar Land Rover Minneapolis,4.7,1032,8905 Wayzata Blvd Minneapolis,MN,55426,Good,4.7,4.6,4.5,3.9,4.5,4.4,Four-wheel Drive,17,23,Gasoline,Automatic,V6,SALGS2SV2KA548925,P8102,44213
2019,Toyota,RAV4 XLE Premium,Toyota Certified,"$36,795 ",4.6,444,Dealer,Rudy Luther Toyota,4.8,3415,8805 Wayzata Blvd Minneapolis,MN,55426,Good,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,JTMA1RFVXKD023211,221217A,32460
2020,Toyota,Corolla LE,Toyota Certified,"$23,985 ",4.7,233,Dealer,Rudy Luther Toyota,4.8,3415,8805 Wayzata Blvd Minneapolis,MN,55426,Good,4.7,4.7,4.7,4.7,4.8,4.8,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,5YFEPRAE9LP094003,P32529,46650
2018,Jeep,Grand Cherokee Limited,Used,"$28,726 ",4.8,395,Dealer,Audi Minneapolis,4.8,1100,9393 Wayzata Blvd Minneapolis,MN,55426,Good,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG8JC191328,M7503A,92161
2020,Toyota,Camry LE,Toyota Certified,"$27,795 ",4.8,142,Dealer,Rudy Luther Toyota,4.8,3415,8805 Wayzata Blvd Minneapolis,MN,55426,Good,4.7,4.7,4.7,4.7,4.8,4.8,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1C11AK1LU343828,P32528,49625
2019,Honda,CR-V EX,Honda Certified,"$29,990 ",4.8,540,Dealer,Inver Grove Honda,4.9,2342,4625 S Robert Trail Inver Grove Heights,MN,55077,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H5XKE012764,P12619,41280
2018,BMW,X2 xDrive28i,Used,"$29,599 ",4.7,42,Dealer,Walser Honda,4.7,587,14800 Buck Hill Rd Burnsville,MN,55306,Good,4.6,4.7,4.7,4.5,4.9,4.5,All-wheel Drive,21,31,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,WBXYJ5C37JEF70297,8BE394T,42917
2021,Mazda,CX-30 Select,Used,"$26,599 ",4.9,32,Dealer,Walser Mazda,4.8,1250,14720 Buck Hill Rd Burnsville,MN,55306,Good,4.9,4.9,4.7,4.8,4.9,4.9,All-wheel Drive,24,31,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,3MVDMBBL4MM217898,14BX403P,31986
2019,Toyota,4Runner TRD Off Road,Toyota Certified,"$47,094 ",4.8,189,Dealer,Burnsville Toyota,4.8,948,14730 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.7,4.8,4.7,4.8,4.9,Four-wheel Drive,17,20,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEBU5JR1K5709576,1029614,35217
2019,Toyota,RAV4 XLE Premium,Toyota Certified,"$39,714 ",4.6,444,Dealer,Burnsville Toyota,4.8,948,14730 Buck Hill Rd Burnsville,MN,55306,Good,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,JTMA1RFV7KD018869,1029540,31183
2019,Subaru,Outback 2.5i Premium,Used,"$28,899 ",4.7,262,Dealer,Walser Subaru,4.4,228,14900 Buck Hill Road Burnsville,MN,55306,Good,4.8,4.7,4.7,4.7,4.7,4.7,All-wheel Drive,25,32,Gasoline,Variable,Regular Unleaded H-4 2.5 L/152,4S4BSAHC5K3342242,13AR623L,34344
2020,Kia,Sorento LX,Kia Certified,"$30,893 ",4.7,76,Dealer,Luther Nissan Kia,4.8,4141,1470 50th St E Inver Grove Heights,MN,55077,Good,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,21,26,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,5XYPGDA3XLG637857,PL51548,17633
2019,BMW,X3 xDrive30i,BMW Certified,"$38,380 ",4.7,100,Dealer,BMW of Minnetonka,4.8,1614,15802 Wayzata Blvd Minnetonka,MN,55391,Good,4.7,4.7,4.8,4.3,4.8,4.6,All-wheel Drive,22,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR9C55KLE13470,B9773C,40906
2014,BMW,X3 xDrive35i,Used,"$19,500 ",4.7,69,Dealer,Long's Auto Place,4.4,16,1566 Rice St Saint Paul,MN,55117,Fair,4.7,4.6,4.8,4.4,4.7,4.7,All-wheel Drive,19,0,Gasoline,8 speed steptronic automatic,Straight 6 Cylinder Engine,5UXWX7C52E0E80380,12105,96081
2017,Subaru,Outback 2.5i Limited,Used,"$24,991 ",4.8,367,Dealer,Rosedale Chevrolet,4.8,720,2845 Highway 35 W Roseville,MN,55113,Fair,4.8,4.7,4.7,4.7,4.7,4.8,All-wheel Drive,25,32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S4BSANC2H3303055,11322,92132
2019,Ford,F-150 XLT,Used,"$44,488 ",4.8,425,Dealer,Midway Ford,4.2,180,2777 Snelling Ave N Roseville,MN,55113,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP9KKF13979,22TR131,33255
2019,Lexus,RX 350 350,Used,"$48,599 ",4.8,102,Dealer,Lexus of Wayzata,4.8,1861,16100 Wayzata Blvd Wayzata,MN,55391,Good,4.8,4.8,4.8,4.6,4.9,4.8,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2BZMCA4KC199438,L210890A,10249
2016,Subaru,Forester 2.5i Premium,Used,"$15,490 ",4.5,156,Dealer,Twin Cities Motors,5,8,14050 23rd Ave N Suite B Plymouth,MN,55447,Great,4.5,4.4,4.6,4.6,4.5,4.7,All-wheel Drive,24,32,Gasoline,lineartronic cvt,4 Cylinder Engine,JF2SJADC8GH468488,316,60477
2019,Subaru,Forester Limited,Used,"$25,942 ",4.7,279,Dealer,RAVMOTORS of Crystal,4.7,192,5241 W Broadway Ave Minneapolis,MN,55429,Great,4.8,4.7,4.6,4.7,4.7,4.8,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKASC7KH540810,C206642S,28219
2020,Subaru,Outback Onyx Edition XT,Used,"$37,998 ",4.7,215,Dealer,Walser Subaru St. Paul,3.9,15,740 Concord St. S St. Paul,MN,55075,Good,4.9,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,23,30,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4BTGKD2L3185305,4AJ868L,18105
2019,Ford,Escape Titanium,Ford Certified,"$27,985 ",4.7,264,Dealer,Apple Ford Shakopee,4.7,808,1624 Weston Ct Shakopee,MN,55379,Good,4.8,4.7,4.7,4.6,4.7,4.7,Four-wheel Drive,21,27,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9J90KUB04093,S44743A,46888
2017,Audi,A6 3.0T Premium Plus,Used,"$29,997 ",4.8,30,Dealer,Audi St. Paul,4.8,885,2450 Maplewood Dr Maplewood,MN,55109,Good,4.8,4.9,4.9,4.5,4.9,4.8,All-wheel Drive,21,29,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,WAUF2AFC6HN008174,A4952A,64070
2017,GMC,Acadia Limited Limited,Used,"$26,995 ",4.7,61,Dealer,Luther Brookdale Chevrolet,4.7,1279,6701 Brooklyn Blvd BROOKLYN CENTER,MN,55429,Good,4.9,4.8,4.7,4.5,4.8,4.7,All-wheel Drive,15,22,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKVSKDXHJ149354,B91305A,77975
2019,Jeep,Grand Cherokee Limited,Used,"$36,977 ",4.8,224,Dealer,Maplewood Toyota,4.9,3959,2873 Maplewood Dr Maplewood,MN,55109,Good,4.9,4.9,4.8,4.6,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG5KC841427,N11410HA,47519
2021,Subaru,Legacy Premium,Subaru Certified,"$28,500 ",5,10,Dealer,Morrie's Brooklyn Park Subaru,4.7,848,7885 Brooklyn Blvd Minneapolis,MN,55445,Great,5,5,5,4.9,5,5,All-wheel Drive,27,35,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S3BWAF66M3011517,6R10433,13818
2019,Volkswagen,Atlas 3.6L SE w/Technology,Used,"$38,457 ",4.5,132,Dealer,Morrie's Brooklyn Park Subaru,4.7,848,7885 Brooklyn Blvd Minneapolis,MN,55445,Good,4.7,4.6,4.3,4.5,4.7,4.4,All-wheel Drive,17,23,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2UR2CA1KC549097,6U14484,13965
2019,Audi,Q5 2.0T Premium Plus,Used,"$41,499 ",4.7,42,Dealer,Morrie's Brooklyn Park Subaru,4.7,848,7885 Brooklyn Blvd Minneapolis,MN,55445,Good,4.8,4.6,4.7,4.5,4.7,4.7,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY5K2088414,6U14482,27403
2016,Chevrolet,Cruze Limited 1LT,Used,"$16,980 ",4.6,78,Dealer,Friendly Chevrolet of Fridley,4.7,1035,7501 NE Highway 65 Fridley,MN,55432,Good,4.5,4.6,4.6,4.6,4.7,4.7,Front-wheel Drive,26,38,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,1G1PE5SB1G7227400,14810P,35789
2019,Acura,RDX A-Spec,Acura Certified,"$43,495 ",4.3,217,Dealer,Buerkle Acura,4.9,1008,7925 Brooklyn Blvd Minneapolis,MN,55445,Good,4.6,4.5,4.2,4.1,4.6,4.2,All-wheel Drive,21,26,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5J8TC2H68KL000565,P5959,21717
2020,Porsche,Taycan 4S,Porsche Certified,"$129,990 ",3.9,2,Dealer,Porsche St. Paul,4.9,146,2490 W Maplewood Dr Maplewood,MN,55109,NA,4,5,5,2,4,4,All-wheel Drive,68,71,Electric,2-Speed Automatic,Electric,WP0AB2Y16LSA53420,ZP106619,9991
2019,Subaru,Crosstrek 2.0i Premium,Used,"$25,752 ",4.7,205,Dealer,Jeff Belzer's Lakeville,4.8,6595,21111 Cedar Ave Lakeville,MN,55044,Good,4.7,4.7,4.6,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTAECXK8358372,11880D,47210
2014,Audi,A6 3.0T Prestige quattro,Used,"$23,995 ",4.8,46,Dealer,Luther Subaru of White Bear,4.7,5757,3505 Highway 61 Vadnais Heights,MN,55110,Good,4.8,4.9,4.7,4.5,4.9,4.7,All-wheel Drive,18,27,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,WAUHGAFC1EN016530,72490B,72894
2019,Honda,Accord LX,Used,"$27,911 ",4.7,223,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Fair,4.7,4.8,4.7,4.7,4.8,4.8,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F11KA166191,252915A,32755
2017,Lexus,RX 350 F Sport,Used,"$39,499 ",4.7,261,Dealer,Northtown Auto Sales,4.9,2,8325 University Ave NE Minneapolis,MN,55432,Good,4.8,4.7,4.6,4.5,4.7,4.8,All-wheel Drive,26,26,Gasoline,Automatic 8-Speed,3.5L V6,2T2BZMCA4HC065909,5769,57900
2019,Honda,CR-V EX-L,Honda Certified,"$29,995 ",4.8,540,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H8XKL035524,252831A,48082
2019,Honda,CR-V EX-L,Used,"$32,491 ",4.8,540,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H84KH629813,252952A,30788
2019,Acura,MDX 3.5L w/Technology Package,Used,"$41,995 ",4.6,63,Dealer,Luther Subaru of White Bear,4.7,5757,3505 Highway 61 Vadnais Heights,MN,55110,Good,4.6,4.7,4.6,4.5,4.7,4.8,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5J8YD4H55KL024280,43308A,29595
2019,Hyundai,Sonata SE,Used,"$21,998 ",4.8,152,Dealer,Walser Hyundai,4.9,1684,8100 Lakeland Ave N Brooklyn Park,MN,55445,Great,4.9,4.8,4.7,4.8,4.8,4.8,Front-wheel Drive,26,35,Gasoline,Automatic,Regular Unleaded I-4 2.4 L/144,5NPE24AF9KH805950,9AL910A,11159
2020,Honda,CR-V EX-L,Used,"$33,999 ",4.8,269,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H85LH664362,252862A,24414
2019,Honda,CR-V EX-L,Used,"$31,499 ",4.8,540,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H88KL034100,252903A,32130
2020,Hyundai,Palisade Limited,Used,"$47,994 ",4.7,219,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.8,4.8,4.5,4.6,4.7,4.6,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,KM8R5DHE0LU028907,P410415,34050
2012,Volkswagen,Eos Komfort,Used,"$6,000 ",4.6,48,Private,John,4.8,1072,Maple Grove,MN,55311,NA,4.5,4.6,4.6,4.4,4.8,4.5,Front-wheel Drive,22,30,Gasoline Fuel,A/T,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,WVWBW7AH7CV000380,–,100000
2019,Buick,Enclave Essence,Used,"$36,399 ",4.6,63,Dealer,Walser Polar Chevrolet,4.7,1070,1801 County Rd F East White Bear Lake,MN,55110,Good,4.7,4.7,4.5,4.4,4.7,4.6,All-wheel Drive,17,25,Gasoline,Automatic,Gas V6 3.6L/217,5GAEVAKWXKJ220159,14BX417P,51046
2013,Kia,Soul Base,Used,"$10,998 ",4.5,212,Dealer,Walser Polar Mazda,4.8,723,4095 Hwy 61 N White Bear Lake,MN,55110,Good,4.4,4.4,4.4,4.6,4.6,4.6,Front-wheel Drive,25,30,Gasoline,Automatic,Gas I4 1.6L/97,KNDJT2A52D7570869,23AI271T,91673
2019,Toyota,RAV4 XLE Premium,Toyota Certified,"$37,685 ",4.6,444,Dealer,Carlson Toyota,4.6,566,12880 Riverdale Dr NW Coon Rapids,MN,55448,Good,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3A1RFV3KW083740,P9728,39220
2021,Toyota,Corolla LE,Toyota Certified,"$26,485 ",4.8,74,Dealer,Carlson Toyota,4.6,566,12880 Riverdale Dr NW Coon Rapids,MN,55448,Fair,4.8,4.7,4.8,4.7,4.9,4.9,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,JTDEPMAE5MJ167456,P9721,35647
2017,Chevrolet,Equinox LT,Chevrolet Certified,"$17,994 ",4.7,280,Dealer,Stillwater Motors,4.7,266,5900 Stillwater Blvd N Stillwater,MN,55082,Good,4.8,4.7,4.6,4.7,4.8,4.8,Front-wheel Drive,21,31,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,2GNALCEK2H1602977,C220489A,71265
2018,Chevrolet,Corvette Grand Sport,Used,"$70,945 ",4.8,39,Dealer,Davis Chevrolet of Delano,5,111,505 Babcock Blvd Delano,MN,55328,Good,4.6,4.7,4.8,4.8,4.9,4.7,Rear-wheel Drive,16,25,Gasoline,8-Speed Automatic,6.2L V8 16V GDI OHV,1G1YY3D74J5100958,P908,5279
2018,Ford,F-150 Lariat,Ford Certified,"$37,994 ",4.8,817,Dealer,Jeff Belzer's New Prague,4.8,2160,1185 280th St W New Prague,MN,56071,Great,4.9,4.8,4.8,4.6,4.8,4.7,Rear-wheel Drive,20,26,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTEW1C57JKD35117,ND237174A,36307
2020,Jeep,Grand Cherokee Limited,Used,"$37,677 ",4.8,150,Dealer,Jeff Belzer's New Prague,4.8,2160,1185 280th St W New Prague,MN,56071,Good,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG9LC314119,ND252009B,44501
2020,Jeep,Compass Limited,Jeep Certified,"$31,988 ",4.8,77,Dealer,Luther Hudson Chrysler Dodge Jeep RAM,4.7,2003,1200 Carmichael Rd Hudson,WI,54016,Good,4.8,4.8,4.7,4.7,4.9,4.8,Four-wheel Drive,22,30,Gasoline,9-Speed Automatic,2.4L I4 16V MPFI SOHC,3C4NJDCB1LT236090,15786A,14234
