Year,Make,Model,Used_or_New,Price,ConsumerRating,ConsumerReviews,SellerType,SellerName,SellerRating,SellerReviews,StreetName,State,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,VIN,Stock,Mileage
2020,Honda,Civic EX,Used,"$30,998 ",4.9,169,Dealer,Luther Mankato Honda,4.8,839,308 Raintree Rd Mankato,MN,56001,Fair,4.8,4.8,4.9,4.8,4.9,4.9,Front-wheel Drive,32,42,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFC1F32LE200575,P3633,19519
2020,Honda,CR-V EX-L,Used,"$34,000 ",4.8,269,Dealer,Luther St. Cloud Honda,4.8,4983,1500 Hwy 23 West Waite Park,MN,56387,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H81LH686424,220522A,30308
2021,Toyota,Camry SE,Used,"$32,991 ",4.8,69,Dealer,St. Cloud Toyota,4.8,4795,418 2ND ST SOUTH WAITE PARK,MN,56387,Good,4.8,4.8,4.8,4.8,4.9,4.9,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1G11AK0MU439081,9531,18204
2017,Ford,Explorer Limited,Ford Certified,"$28,499 ",4.7,364,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Great,4.8,4.7,4.6,4.5,4.8,4.7,Four-wheel Drive,18,25,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K8F84HGC68480,JA1278,82191
2020,Ford,F-150 XLT,Ford Certified,"$43,499 ",4.8,219,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Great,4.9,4.8,4.8,4.7,4.8,4.8,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EPXLKE00219,J1295,36999
2019,Ford,F-150 XLT,Ford Certified,"$42,499 ",4.8,425,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Good,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTFW1E54KFD37130,J1287,39887
2022,Ford,Explorer XLT,Used,"$45,998 ",4.4,7,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Good,4.1,4.3,4.1,4.1,5,4.7,Four-wheel Drive,20,27,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8DH2NGA23050,J1296,9739
2018,Ford,Explorer XLT,Ford Certified,"$33,599 ",4.8,265,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Great,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,16,22,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K8D89JGC71755,PA12159,39532
2018,Ford,Escape SE,Used,"$25,795 ",4.7,579,Dealer,S & S Motors,4.6,17,133 Zieske Rd. Courtland,MN,56021,Fair,4.8,4.7,4.7,4.6,4.8,4.7,Four-wheel Drive,22,28,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU9GD9JUD42910,19440,44753
2017,Ford,Escape Titanium,Ford Certified,"$22,599 ",4.7,748,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Good,4.7,4.7,4.7,4.6,4.8,4.7,Four-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9J92HUB81007,FA229031,67879
2018,Ford,Escape SE,Used,"$22,000 ",4.7,579,Dealer,Eide Chrysler Dodge Jeep RAM,4.5,83,715 Northridge Ct NW Pine City,MN,55063,Great,4.8,4.7,4.7,4.6,4.8,4.7,Four-wheel Drive,22,28,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU9GD0JUA42222,N23127,48422
2020,Toyota,RAV4 LE,Toyota Certified,"$28,999 ",4.7,166,Dealer,Rochester Toyota,4.8,442,4365 Canal Pl SE Rochester,MN,55904,Good,4.8,4.8,4.7,4.6,4.8,4.8,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV3LC101260,X9036,44387
2019,Subaru,Ascent Limited 7-Passenger,Used,"$30,495 ",4.5,178,Dealer,Subaru of Rochester,4.4,119,4840 Maine Ave SE Rochester,MN,55904,Good,4.7,4.6,4.6,4.4,4.6,4.5,All-wheel Drive,20,26,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMAMD9K3411864,P1943,82137
2021,Toyota,RAV4 LE,Toyota Certified,"$29,599 ",4.8,102,Dealer,Rochester Toyota,4.8,442,4365 Canal Pl SE Rochester,MN,55904,Great,4.8,4.8,4.8,4.7,4.9,4.9,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV5MW202901,X9029,44281
2019,Toyota,RAV4 XLE,Toyota Certified,"$35,299 ",4.6,444,Dealer,Rochester Toyota,4.8,442,4365 Canal Pl SE Rochester,MN,55904,Good,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,JTMP1RFV9KD016289,X9041,23545
2018,Honda,Civic Sport,Used,"$24,500 ",4.8,546,Dealer,Swant Graber Auto Group Chevrolet Dodge Ford RAM,4.5,150,1690 E Division Ave Barron,WI,54812,Good,4.7,4.7,4.8,4.8,4.9,4.8,Front-wheel Drive,30,36,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,SHHFK7H45JU217470,02206A,48781
2016,Ford,Edge SEL,Used,"$23,982 ",4.6,145,Dealer,Mills Ford Lincoln Chrysler,4.7,106,4100 US-71 Willmar,MN,56201,Good,4.8,4.7,4.6,4.5,4.7,4.6,All-wheel Drive,20,28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,2FMPK4J81GBC06940,3J220017A,45348
2021,Jeep,Wrangler Unlimited Sport Altitude,Used,"$47,990 ",4.9,46,Dealer,Pischke Motors of La Crosse,4.5,60,434 4th St S La Crosse,WI,54601,Fair,4.9,5,4.9,4.6,4.9,4.8,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4HJXDG7MW578583,L2922015,19314
2019,Jeep,Grand Cherokee Limited,Used,"$36,992 ",4.8,224,Dealer,Lockwood Motors,3.8,15,1310 E College Dr Marshall,MN,56258,Good,4.9,4.9,4.8,4.6,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG4KC653532,26757A,41522
2021,Jeep,Wrangler Sport,Used,"$41,990 ",4.8,31,Dealer,Pischke Motors Chrysler Dodge Fiat Ram Jeep,4.8,124,1460 West City Highway 16 West Salem,WI,54669,Good,4.8,4.8,4.8,4.7,4.8,4.8,Four-wheel Drive,17,25,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4GJXAN4MW610615,2922057,15218
2019,Audi,Q5 2.0T Premium Plus,Used,"$43,949 ",4.7,42,Dealer,Audi Richfield,4.1,8,1401 E 77th St Richfield,MN,55423,Good,4.8,4.6,4.7,4.5,4.7,4.7,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY9K2087671,K2087671,16500
2020,GMC,Sierra 1500 Denali,Used,"$57,804 ",4.8,66,Dealer,Lincoln of Bloomington,4.5,538,1001 Clover Dr S Bloomington,MN,55420,Great,4.9,4.8,4.8,4.7,4.9,4.7,Four-wheel Drive,16,22,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GTU9FEL9LZ205488,PM27606,26935
2019,BMW,540 i xDrive,Used,"$47,850 ",4.9,17,Dealer,Motorwerks BMW,4.7,1669,1300 American Boulevard West Bloomington,MN,55420,Good,4.9,4.9,5,4.6,5,4.8,All-wheel Drive,21,29,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBAJE7C58KWW34496,B0659LR,45574
2020,BMW,330 i xDrive,Used,"$41,800 ",4.6,25,Dealer,Motorwerks BMW,4.7,1669,1300 American Boulevard West Bloomington,MN,55420,Good,4.8,4.7,4.5,4.2,4.6,4.7,All-wheel Drive,25,34,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3MW5R7J05L8B31693,BM99346T,20029
2019,Toyota,Camry LE,Used,"$29,998 ",4.8,309,Dealer,Walser Toyota,4.6,1179,4401 American Blvd W Minneapolis,MN,55437,Good,4.8,4.7,4.7,4.6,4.9,4.8,Front-wheel Drive,28,39,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,4T1B11HKXKU247941,3BK598T,15701
2020,Toyota,RAV4 LE,Used,"$32,599 ",4.7,166,Dealer,Walser Toyota,4.6,1179,4401 American Blvd W Minneapolis,MN,55437,Great,4.8,4.8,4.7,4.6,4.8,4.8,All-wheel Drive,27,34,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,2T3F1RFV5LW117121,3BK670A,16802
2021,RAM,1500 Laramie,RAM Certified,"$55,250 ",4.8,93,Dealer,Dodge RAM of Burnsville,4.7,583,12101 I-35W Burnsville,MN,55337,Good,4.9,4.9,4.8,4.6,4.9,4.8,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT5MN566035,N68691A,36179
2017,Jeep,Grand Cherokee Altitude,Used,"$27,998 ",4.8,334,Dealer,Walser Chrysler Jeep Dodge RAM,4.6,648,314 Main St. Hopkins,MN,55343,Great,4.8,4.8,4.7,4.6,4.8,4.8,Four-wheel Drive,18,25,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,1C4RJFAG8HC853100,14BX664P,86926
2017,Toyota,RAV4 XLE,Used,"$23,995 ",4.8,591,Dealer,Luther Hopkins Honda ,4.8,2131,250 5th Ave S Hopkins,MN,55343,Good,4.8,4.7,4.7,4.7,4.8,4.9,All-wheel Drive,22,29,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMRFREV6HD201565,221189B,96504
2018,GMC,Terrain SLE,Used,"$25,998 ",4.6,258,Dealer,Walser Chrysler Jeep Dodge RAM,4.6,648,314 Main St. Hopkins,MN,55343,Good,4.6,4.6,4.5,4.4,4.7,4.6,All-wheel Drive,21,26,E85 Flex Fuel,Automatic,Turbo Gas/Ethanol I4 2.0L/,3GKALTEX3JL367096,6AU224T,46201
2019,Volkswagen,Tiguan 2.0T S,Volkswagen Certified,"$26,975 ",4.5,136,Dealer,Luther Westside VW,4.7,5166,2370 Highway 100 S Minneapolis,MN,55416,Good,4.6,4.7,4.3,4.5,4.6,4.5,All-wheel Drive,21,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV0B7AX6KM177653,27381A,24584
2020,Volkswagen,Atlas Cross Sport 3.6L V6 SEL R-Line,Volkswagen Certified,"$43,875 ",4.7,34,Dealer,Luther Westside VW,4.7,5166,2370 Highway 100 S Minneapolis,MN,55416,Good,4.8,4.6,4.5,4.6,4.8,4.6,Front-wheel Drive,17,23,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2SE2CA3LC213987,W30651A,33968
2020,Toyota,RAV4 Hybrid XLE,Used,"$33,995 ",4.7,97,Dealer,Luther Hopkins Honda ,4.8,2131,250 5th Ave S Hopkins,MN,55343,Good,4.7,4.6,4.7,4.5,4.8,4.7,All-wheel Drive,41,38,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,2T3RWRFV5LW080540,221402A,84448
2020,Kia,Sorento LX,Used,"$24,397 ",4.7,76,Dealer,Hertz Car Sales Minneapolis,5,3,12750 W. Frontage Rd. Burnsville,MN,55337,Great,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,18,24,Gasoline,8-Speed Automatic,3.3L V6 24V GDI DOHC,5XYPGDA57LG613842,42307,64393
2018,Jeep,Grand Cherokee Limited,Used,"$28,229 ",4.8,395,Dealer,Audi Minneapolis,4.8,1102,9393 Wayzata Blvd Minneapolis,MN,55426,Great,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG8JC191328,M7503A,92161
2020,Toyota,Camry LE,Toyota Certified,"$27,795 ",4.8,142,Dealer,Rudy Luther Toyota,4.8,3431,8805 Wayzata Blvd Minneapolis,MN,55426,Good,4.7,4.7,4.7,4.7,4.8,4.8,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1C11AK1LU343828,P32528,49625
2020,Porsche,Taycan 4S,Porsche Certified,"$121,990 ",3.9,2,Dealer,Porsche Minneapolis,4.9,312,9595 Wayzata Blvd Minneapolis,MN,55426,NA,4,5,5,2,4,4,All-wheel Drive,68,71,Electric,2-Speed Automatic,Electric,WP0AB2Y1XLSA50200,P109745,28535
2021,Mazda,Mazda3 2.5 Turbo Premium Plus,Used,"$35,599 ",4.9,18,Dealer,Walser Mazda,4.8,1250,14720 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.8,4.9,4.9,4.9,4.8,All-wheel Drive,23,31,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.5 L/152,JM1BPBNY3M1333520,12AQ794L,20601
2018,Subaru,Forester 2.5i Limited,Used,"$28,900 ",4.8,505,Dealer,Luther Burnsville Hyundai,4.9,1583,14700 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.6,4.7,4.8,4.7,4.8,All-wheel Drive,26,32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,JF2SJAJC3JH466370,220986A,33335
2021,Toyota,4Runner Limited,Toyota Certified,"$53,593 ",4.9,42,Dealer,Inver Grove Toyota,4.8,2155,1037 50th Street East Inver Grove Heights,MN,55077,Good,5,4.9,4.8,4.9,4.9,4.9,Four-wheel Drive,16,19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEKU5JR1M5961296,A10695,13713
2020,Honda,CR-V EX-L,Used,"$35,790 ",4.8,269,Dealer,Inver Grove Honda,4.9,2343,4625 S Robert Trail Inver Grove Heights,MN,55077,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H86LH679369,P12732,11509
2019,Toyota,Highlander XLE,Toyota Certified,"$38,995 ",4.6,363,Dealer,Inver Grove Toyota,4.8,2155,1037 50th Street East Inver Grove Heights,MN,55077,Good,4.8,4.7,4.6,4.5,4.7,4.6,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDJZRFH8KS701686,A10640,28301
2019,Honda,CR-V EX,Used,"$29,998 ",4.8,540,Dealer,Walser Honda,4.7,587,14800 Buck Hill Rd Burnsville,MN,55306,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,5J6RW2H54KL037405,8BF624L,26834
2019,Honda,CR-V Touring,Honda Certified,"$32,290 ",4.8,540,Dealer,Inver Grove Honda,4.9,2343,4625 S Robert Trail Inver Grove Heights,MN,55077,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H94KE010298,P12643,28309
2019,Mercedes-Benz,C-Class C 300 4MATIC,Mercedes-Benz Certified,"$36,105 ",4.8,40,Dealer,Sears Imported Autos,4.9,1965,13500 Wayzata Blvd Minnetonka,MN,55305,Great,4.8,4.8,4.8,4.5,4.8,4.7,All-wheel Drive,22,33,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF8EB4KU288867,28363,32520
2020,Toyota,RAV4 LE,Used,"$33,477 ",4.7,166,Dealer,Morrie's Minnetonka Subaru,4.8,2139,12520 Wayzata Blvd Minnetonka,MN,55305,Great,4.8,4.8,4.7,4.6,4.8,4.8,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,4 Cylinder Engine,2T3F1RFV4LC135482,1P14635,14397
2019,Cadillac,XT4 Sport,Cadillac Certified,"$38,997 ",4.2,107,Dealer,Luther Cadillac,4.7,1744,2325 Prior Ave N Roseville,MN,55113,Great,4.5,4.5,4,3.8,4.7,3.8,All-wheel Drive,22,29,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1GYFZFR49KF116722,PL7426,34901
2020,Jeep,Grand Cherokee Limited,Used,"$40,497 ",4.8,150,Dealer,Luther Cadillac,4.7,1744,2325 Prior Ave N Roseville,MN,55113,Great,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG5LC144275,P7452,18882
2019,Subaru,Forester Limited,Used,"$35,997 ",4.7,279,Dealer,Luther Cadillac,4.7,1744,2325 Prior Ave N Roseville,MN,55113,Fair,4.8,4.7,4.6,4.7,4.7,4.8,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKASC5KH511306,P7434,14321
2018,Jeep,Grand Cherokee Limited,Used,"$33,991 ",4.8,395,Dealer,Rosedale Chevrolet,4.8,720,2845 Highway 35 W Roseville,MN,55113,Great,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG9JC459576,11341,33849
2014,Honda,Accord EX-L,Used,"$19,599 ",4.7,352,Dealer,Walser Nissan Wayzata,4.5,483,15906 Wayzata Blvd Wayzata,MN,55391,Good,4.6,4.6,4.6,4.6,4.7,4.8,Front-wheel Drive,21,34,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,1HGCR3F82EA024630,14BX798P,87347
2021,Jeep,Grand Cherokee Limited,Used,"$47,016 ",4.7,58,Dealer,Jeff Belzer Roseville CDJR,4.7,2247,2805 Long Lake Road Roseville,MN,55113,Great,4.7,4.7,4.7,4.5,4.7,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBGXMC507798,RD1557A,12847
2021,Volkswagen,Atlas 3.6 V6 SE w/ Technology R-Line,Used,"$41,968 ",4.8,42,Dealer,Chevrolet of Wayzata,4.6,825,16200 Wayzata Blvd. Wayzata,MN,55391,Good,4.9,4.7,4.8,4.9,4.9,4.9,Front-wheel Drive,17,23,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2MR2CA5MC526599,15563M,22562
2019,Chevrolet,Trax LT,Used,"$19,136 ",4.3,151,Dealer,Chevrolet of Wayzata,4.6,825,16200 Wayzata Blvd. Wayzata,MN,55391,Great,4.4,4.3,4.2,4.2,4.5,4.4,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,3GNCJLSB1KL386256,27786A,20193
2021,Ford,Ranger XLT,Used,"$41,688 ",4.8,28,Dealer,Midway Ford,4.2,181,2777 Snelling Ave N Roseville,MN,55113,Good,4.8,4.7,4.9,4.8,4.9,4.7,Four-wheel Drive,20,24,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FTER4FH0MLD96418,227044F,13857
2019,Dodge,Challenger GT,Dodge Certified,"$31,307 ",4.8,150,Dealer,Jeff Belzer Roseville CDJR,4.7,2247,2805 Long Lake Road Roseville,MN,55113,Good,4.8,4.7,4.9,4.7,4.9,4.8,All-wheel Drive,18,27,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,2C3CDZKG6KH540617,RD1554A,48053
2020,Subaru,Outback Onyx Edition XT,Used,"$37,998 ",4.7,215,Dealer,Walser Subaru St. Paul,3.9,15,740 Concord St. S St. Paul,MN,55075,Good,4.9,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,23,30,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4BTGKD2L3185305,4AJ868L,18105
2019,Subaru,Ascent Limited 7-Passenger,Used,"$33,699 ",4.5,178,Dealer,Walser Subaru St. Paul,3.9,15,740 Concord St. S St. Paul,MN,55075,Great,4.7,4.6,4.6,4.4,4.6,4.5,All-wheel Drive,20,26,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMAPD3K3424234,22AI873T,52811
2020,RAM,1500 Laramie,RAM Certified,"$43,995 ",4.8,201,Dealer,Apple Chrysler Dodge Jeep Ram of Shakopee,3.8,22,1684 Weston Ct Shakopee,MN,55379,Great,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFDT6LN169797,D4830Z,10982
2018,Volkswagen,Tiguan 2.0T SE,Volkswagen Certified,"$30,995 ",4.8,249,Dealer,Luther Brookdale Volkswagen,4.7,3177,6801 Brooklyn Blvd Minneapolis,MN,55429,Good,4.8,4.9,4.5,4.7,4.9,4.8,All-wheel Drive,21,27,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV2B7AX5JM178770,P6406,15248
2019,Mazda,CX-5 Touring,Used,"$26,999 ",4.8,230,Dealer,Luther Brookdale Mazda,4.7,2528,4435 68th Ave N suite A Brooklyn Center,MN,55429,Good,4.8,4.8,4.8,4.8,4.9,4.8,All-wheel Drive,24,30,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBCM1K0557950,W11540,51074
2020,Honda,CR-V EX-L,Honda Certified,"$33,995 ",4.8,269,Dealer,Luther Brookdale Honda,4.6,6146,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H87LA010139,L30910,31160
2019,Honda,Passport EX-L,Honda Certified,"$37,495 ",4.7,102,Dealer,Luther Brookdale Honda,4.6,6146,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.8,4.7,4.7,4.6,4.7,4.8,All-wheel Drive,19,24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H53KB019520,221139A,23774
2019,Audi,Q5 2.0T Premium Plus,Used,"$43,700 ",4.7,42,Dealer,Audi St. Paul,4.8,885,2450 Maplewood Dr Maplewood,MN,55109,Good,4.8,4.6,4.7,4.5,4.7,4.7,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY0K2107886,P100825,16559
2019,Honda,CR-V Touring,Honda Certified,"$33,295 ",4.8,540,Dealer,Luther Brookdale Honda,4.6,6146,6800 Brooklyn Blvd Minneapolis,MN,55429,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H97KE006939,R220403A,27779
2018,Audi,A4 2.0T Premium Plus,Used,"$31,405 ",4.8,81,Dealer,Audi St. Paul,4.8,885,2450 Maplewood Dr Maplewood,MN,55109,Good,4.8,4.9,4.8,4.6,4.8,4.7,All-wheel Drive,24,34,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WAUENAF47JA123276,P100823,37404
2020,Buick,Encore GX Preferred,Buick Certified,"$27,995 ",4.6,63,Dealer,Luther Brookdale Chevrolet,4.7,1282,6701 Brooklyn Blvd BROOKLYN CENTER,MN,55429,Great,4.7,4.7,4.6,4.6,4.8,4.6,All-wheel Drive,26,29,Gasoline,9-Speed Automatic,1.3L I3 12V MPFI DOHC Turbo,KL4MMCSL0LB102917,P15064A,15450
2017,Chevrolet,Cruze LT,Used,"$18,995 ",4.8,413,Dealer,Friendly Chevrolet of Fridley,4.7,1035,7501 NE Highway 65 Fridley,MN,55432,Good,4.8,4.7,4.7,4.7,4.8,4.8,Front-wheel Drive,30,40,Gasoline,6-Speed Automatic,1.4L I4 16V GDI DOHC Turbo,1G1BE5SM1H7160200,14818P,40673
2017,BMW,X5 xDrive35i,Used,"$32,990 ",4.7,77,Dealer,Porsche St. Paul,4.9,146,2490 W Maplewood Dr Maplewood,MN,55109,Good,4.8,4.7,4.7,4.4,4.8,4.7,All-wheel Drive,18,24,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXKR0C58H0U53072,F3036A,85975
2019,Audi,Q5 2.0T Premium Plus,Used,"$41,499 ",4.7,42,Dealer,Morrie's Brooklyn Park Subaru,4.7,849,7885 Brooklyn Blvd Minneapolis,MN,55445,Good,4.8,4.6,4.7,4.5,4.7,4.7,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY5K2088414,6U14482,27403
2020,Jeep,Cherokee Limited,Jeep Certified,"$31,073 ",4.8,152,Dealer,Brookdale Chrysler Jeep Dodge RAM,4.8,3402,8188 Brooklyn Blvd Minneapolis,MN,55445,Great,4.8,4.8,4.8,4.8,4.8,4.8,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX7LD574943,P91606,33947
2020,RAM,1500 Laramie,RAM Certified,"$47,931 ",4.8,201,Dealer,Brookdale Chrysler Jeep Dodge RAM,4.8,3402,8188 Brooklyn Blvd Minneapolis,MN,55445,Good,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT1LN157092,69446B,30855
2019,Honda,Accord Touring 2.0T,Used,"$34,416 ",4.7,223,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.7,4.8,4.7,4.7,4.8,4.8,Front-wheel Drive,22,32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F90KA036401,L405712,22815
2019,Honda,Accord Touring 2.0T,Honda Certified,"$35,333 ",4.7,223,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.7,4.8,4.7,4.7,4.8,4.8,Front-wheel Drive,22,32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F91KA022992,252847A,22285
2014,Ford,Explorer Limited,Used,"$21,495 ",4.6,190,Dealer,Luther Subaru of White Bear,4.7,5770,3505 Highway 61 Vadnais Heights,MN,55110,Good,4.7,4.6,4.5,4.5,4.7,4.6,Four-wheel Drive,17,23,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K8F83EGB00986,72869B,81637
2021,Volkswagen,Atlas 3.6L SE w/Technology,Used,"$38,996 ",4.8,42,Dealer,White Bear Mitsubishi,4.9,1146,3400 Highway 61 White Bear Lake,MN,55110,Great,4.9,4.7,4.8,4.9,4.9,4.9,All-wheel Drive,16,22,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2HR2CA5MC529004,WB4957MA,25878
